RUN	Compenssar.sedes	sedes	1573073631490	 	3.0.2
USER	sedes	1	START	1573073633851	1573073633851
REQUEST	1		request_0	1573073633910	1573073634025	OK	 
REQUEST	1		request_1	1573073634335	1573073634394	OK	 
REQUEST	1		request_7	1573073634418	1573073634484	OK	 
REQUEST	1		request_8	1573073634491	1573073634539	OK	 
REQUEST	1		request_79	1573073634304	1573073634544	OK	 
REQUEST	1		request_139	1573073634311	1573073634549	OK	 
REQUEST	1		request_142	1573073634312	1573073634555	OK	 
REQUEST	1		request_98	1573073634313	1573073634559	OK	 
REQUEST	1		request_99	1573073634314	1573073634575	OK	 
REQUEST	1		request_100	1573073634315	1573073634578	OK	 
REQUEST	1		request_101	1573073634316	1573073634581	OK	 
REQUEST	1		request_102	1573073634316	1573073634583	OK	 
REQUEST	1		request_9	1573073634542	1573073634610	OK	 
REQUEST	1		request_71	1573073634317	1573073634640	OK	 
REQUEST	1		request_2	1573073634336	1573073634660	OK	 
REQUEST	1		request_3	1573073634337	1573073634674	OK	 
REQUEST	1		request_4	1573073634337	1573073634717	OK	 
REQUEST	1		request_10	1573073634619	1573073634802	OK	 
REQUEST	1		request_76	1573073634326	1573073634835	OK	 
REQUEST	1		request_11	1573073634672	1573073634912	OK	 
REQUEST	1		request_12	1573073634677	1573073634947	OK	 
REQUEST	1		request_6	1573073634338	1573073634956	OK	 
REQUEST	1		request_14	1573073634829	1573073634969	OK	 
REQUEST	1		request_73	1573073634149	1573073634997	OK	 
REQUEST	1		request_75	1573073634153	1573073635016	OK	 
REQUEST	1		request_67	1573073634154	1573073635019	OK	 
REQUEST	1		request_13	1573073634781	1573073635026	OK	 
REQUEST	1		request_18	1573073634983	1573073635031	OK	 
REQUEST	1		request_15	1573073634938	1573073635035	OK	 
REQUEST	1		request_16	1573073634954	1573073635039	OK	 
REQUEST	1		request_17	1573073634965	1573073635043	OK	 
REQUEST	1		request_19	1573073635028	1573073635045	OK	 
REQUEST	1		request_23	1573073635045	1573073635050	OK	 
REQUEST	1		request_24	1573073635047	1573073635053	OK	 
REQUEST	1		request_25	1573073635052	1573073635058	OK	 
REQUEST	1		request_26	1573073635054	1573073635061	OK	 
REQUEST	1		request_27	1573073635060	1573073635066	OK	 
REQUEST	1		request_21	1573073635037	1573073635068	OK	 
